IndicatorType,CountryName,MarketName,CurrencyCode,Date,Value,SourceOfTheData
Official,Ethiopia,,ETB,25/02/2003,8.485,Trading Economics
Official,Ethiopia,,ETB,26/02/2003,8.485,Trading Economics
Official,Ethiopia,,ETB,27/02/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,28/02/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,03/03/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,04/03/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,05/03/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,06/03/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,07/03/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,10/03/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,11/03/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,12/03/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,13/03/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,14/03/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,17/03/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,18/03/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,19/03/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,20/03/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,21/03/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,24/03/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,25/03/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,26/03/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,27/03/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,28/03/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,31/03/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,01/04/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,02/04/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,03/04/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,04/04/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,07/04/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,08/04/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,09/04/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,10/04/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,11/04/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,14/04/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,15/04/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,16/04/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,17/04/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,18/04/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,21/04/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,22/04/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,23/04/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,24/04/2003,8.49,Trading Economics
Official,Ethiopia,,ETB,25/04/2003,8.49,Trading Economics
Official,Ethiopia,,ETB,28/04/2003,8.49,Trading Economics
Official,Ethiopia,,ETB,29/04/2003,8.49,Trading Economics
Official,Ethiopia,,ETB,30/04/2003,8.49,Trading Economics
Official,Ethiopia,,ETB,01/05/2003,8.49,Trading Economics
Official,Ethiopia,,ETB,02/05/2003,8.49,Trading Economics
Official,Ethiopia,,ETB,05/05/2003,8.49,Trading Economics
Official,Ethiopia,,ETB,06/05/2003,8.49,Trading Economics
Official,Ethiopia,,ETB,07/05/2003,8.49,Trading Economics
Official,Ethiopia,,ETB,08/05/2003,8.49,Trading Economics
Official,Ethiopia,,ETB,09/05/2003,8.49,Trading Economics
Official,Ethiopia,,ETB,12/05/2003,8.49,Trading Economics
Official,Ethiopia,,ETB,13/05/2003,8.49,Trading Economics
Official,Ethiopia,,ETB,14/05/2003,8.49,Trading Economics
Official,Ethiopia,,ETB,15/05/2003,8.49,Trading Economics
Official,Ethiopia,,ETB,16/05/2003,8.49,Trading Economics
Official,Ethiopia,,ETB,19/05/2003,8.49,Trading Economics
Official,Ethiopia,,ETB,20/05/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,21/05/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,22/05/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,23/05/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,26/05/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,27/05/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,28/05/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,29/05/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,30/05/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,02/06/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,03/06/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,04/06/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,05/06/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,06/06/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,09/06/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,10/06/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,11/06/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,12/06/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,13/06/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,16/06/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,17/06/2003,8.35,Trading Economics
Official,Ethiopia,,ETB,18/06/2003,8.5,Trading Economics
Official,Ethiopia,,ETB,20/06/2003,8.5,Trading Economics
Official,Ethiopia,,ETB,23/06/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,26/06/2003,8.5,Trading Economics
Official,Ethiopia,,ETB,27/06/2003,8.25,Trading Economics
Official,Ethiopia,,ETB,30/06/2003,8.5,Trading Economics
Official,Ethiopia,,ETB,01/07/2003,8.25,Trading Economics
Official,Ethiopia,,ETB,02/07/2003,8.25,Trading Economics
Official,Ethiopia,,ETB,03/07/2003,8.5,Trading Economics
Official,Ethiopia,,ETB,04/07/2003,8.5,Trading Economics
Official,Ethiopia,,ETB,07/07/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,29/07/2003,8.51,Trading Economics
Official,Ethiopia,,ETB,11/08/2003,8.3,Trading Economics
Official,Ethiopia,,ETB,19/08/2003,8.4,Trading Economics
Official,Ethiopia,,ETB,26/01/2004,8.45,Trading Economics
Official,Ethiopia,,ETB,18/02/2004,8.45,Trading Economics
Official,Ethiopia,,ETB,19/02/2004,8.45,Trading Economics
Official,Ethiopia,,ETB,20/02/2004,8.45,Trading Economics
Official,Ethiopia,,ETB,23/02/2004,8.45,Trading Economics
Official,Ethiopia,,ETB,24/02/2004,8.45,Trading Economics
Official,Ethiopia,,ETB,25/02/2004,8.45,Trading Economics
Official,Ethiopia,,ETB,26/02/2004,8.45,Trading Economics
Official,Ethiopia,,ETB,27/02/2004,8.45,Trading Economics
Official,Ethiopia,,ETB,01/03/2004,8.45,Trading Economics
Official,Ethiopia,,ETB,02/03/2004,8.45,Trading Economics
Official,Ethiopia,,ETB,03/03/2004,8.45,Trading Economics
Official,Ethiopia,,ETB,04/03/2004,8.45,Trading Economics
Official,Ethiopia,,ETB,05/03/2004,8.45,Trading Economics
Official,Ethiopia,,ETB,08/03/2004,8.45,Trading Economics
Official,Ethiopia,,ETB,09/03/2004,8.35,Trading Economics
Official,Ethiopia,,ETB,10/03/2004,8.35,Trading Economics
Official,Ethiopia,,ETB,11/03/2004,8.35,Trading Economics
Official,Ethiopia,,ETB,12/03/2004,8.35,Trading Economics
Official,Ethiopia,,ETB,15/03/2004,8.35,Trading Economics
Official,Ethiopia,,ETB,16/03/2004,8.35,Trading Economics
Official,Ethiopia,,ETB,17/03/2004,8.35,Trading Economics
Official,Ethiopia,,ETB,18/03/2004,8.35,Trading Economics
Official,Ethiopia,,ETB,19/03/2004,8.35,Trading Economics
Official,Ethiopia,,ETB,22/03/2004,8.35,Trading Economics
Official,Ethiopia,,ETB,23/03/2004,8.35,Trading Economics
Official,Ethiopia,,ETB,24/03/2004,8.35,Trading Economics
Official,Ethiopia,,ETB,25/03/2004,8.35,Trading Economics
Official,Ethiopia,,ETB,26/03/2004,8.35,Trading Economics
Official,Ethiopia,,ETB,29/03/2004,8.35,Trading Economics
Official,Ethiopia,,ETB,30/03/2004,8.35,Trading Economics
Official,Ethiopia,,ETB,31/03/2004,8.53,Trading Economics
Official,Ethiopia,,ETB,01/04/2004,8.53,Trading Economics
Official,Ethiopia,,ETB,02/04/2004,8.53,Trading Economics
Official,Ethiopia,,ETB,05/04/2004,8.53,Trading Economics
Official,Ethiopia,,ETB,06/04/2004,8.53,Trading Economics
Official,Ethiopia,,ETB,07/04/2004,8.53,Trading Economics
Official,Ethiopia,,ETB,08/04/2004,8.53,Trading Economics
Official,Ethiopia,,ETB,09/04/2004,8.53,Trading Economics
Official,Ethiopia,,ETB,12/04/2004,8.53,Trading Economics
Official,Ethiopia,,ETB,13/04/2004,8.53,Trading Economics
Official,Ethiopia,,ETB,14/04/2004,8.53,Trading Economics
Official,Ethiopia,,ETB,15/04/2004,8.53,Trading Economics
Official,Ethiopia,,ETB,16/04/2004,8.53,Trading Economics
Official,Ethiopia,,ETB,19/04/2004,8.53,Trading Economics
Official,Ethiopia,,ETB,20/04/2004,8.3,Trading Economics
Official,Ethiopia,,ETB,21/04/2004,8.3,Trading Economics
Official,Ethiopia,,ETB,22/04/2004,8.3,Trading Economics
Official,Ethiopia,,ETB,23/04/2004,8.3,Trading Economics
Official,Ethiopia,,ETB,26/04/2004,8.3,Trading Economics
Official,Ethiopia,,ETB,27/04/2004,8.3,Trading Economics
Official,Ethiopia,,ETB,28/04/2004,8.3,Trading Economics
Official,Ethiopia,,ETB,29/04/2004,8.3,Trading Economics
Official,Ethiopia,,ETB,30/04/2004,8.3,Trading Economics
Official,Ethiopia,,ETB,03/05/2004,8.3,Trading Economics
Official,Ethiopia,,ETB,04/05/2004,8.3,Trading Economics
Official,Ethiopia,,ETB,05/05/2004,8.3,Trading Economics
Official,Ethiopia,,ETB,06/05/2004,8.3,Trading Economics
Official,Ethiopia,,ETB,07/05/2004,8.3,Trading Economics
Official,Ethiopia,,ETB,10/05/2004,8.3,Trading Economics
Official,Ethiopia,,ETB,11/05/2004,8.3,Trading Economics
Official,Ethiopia,,ETB,12/05/2004,8.3,Trading Economics
Official,Ethiopia,,ETB,13/05/2004,8.3,Trading Economics
Official,Ethiopia,,ETB,14/05/2004,8.3,Trading Economics
Official,Ethiopia,,ETB,17/05/2004,8.3,Trading Economics
Official,Ethiopia,,ETB,18/05/2004,8.3,Trading Economics
Official,Ethiopia,,ETB,19/05/2004,8.6319,Trading Economics
Official,Ethiopia,,ETB,20/05/2004,8.6319,Trading Economics
Official,Ethiopia,,ETB,21/05/2004,8.3,Trading Economics
Official,Ethiopia,,ETB,24/05/2004,8.6326,Trading Economics
Official,Ethiopia,,ETB,25/05/2004,8.6326,Trading Economics
Official,Ethiopia,,ETB,26/05/2004,8.6326,Trading Economics
Official,Ethiopia,,ETB,27/05/2004,8.35,Trading Economics
Official,Ethiopia,,ETB,28/05/2004,8.35,Trading Economics
Official,Ethiopia,,ETB,31/05/2004,8.6331,Trading Economics
Official,Ethiopia,,ETB,01/06/2004,8.6331,Trading Economics
Official,Ethiopia,,ETB,02/06/2004,8.3,Trading Economics
Official,Ethiopia,,ETB,03/06/2004,8.3,Trading Economics
Official,Ethiopia,,ETB,04/06/2004,8.3,Trading Economics
Official,Ethiopia,,ETB,07/06/2004,8.6339,Trading Economics
Official,Ethiopia,,ETB,08/06/2004,8.6339,Trading Economics
Official,Ethiopia,,ETB,09/06/2004,8.6339,Trading Economics
Official,Ethiopia,,ETB,10/06/2004,8.6339,Trading Economics
Official,Ethiopia,,ETB,11/06/2004,8.6339,Trading Economics
Official,Ethiopia,,ETB,14/06/2004,8.6349,Trading Economics
Official,Ethiopia,,ETB,15/06/2004,8.35,Trading Economics
Official,Ethiopia,,ETB,16/06/2004,8.35,Trading Economics
Official,Ethiopia,,ETB,17/06/2004,8.35,Trading Economics
Official,Ethiopia,,ETB,18/06/2004,8.35,Trading Economics
Official,Ethiopia,,ETB,21/06/2004,8.6356,Trading Economics
Official,Ethiopia,,ETB,22/06/2004,8.6356,Trading Economics
Official,Ethiopia,,ETB,23/06/2004,8.6356,Trading Economics
Official,Ethiopia,,ETB,24/06/2004,8.6356,Trading Economics
Official,Ethiopia,,ETB,25/06/2004,8.6356,Trading Economics
Official,Ethiopia,,ETB,28/06/2004,8.6363,Trading Economics
Official,Ethiopia,,ETB,29/06/2004,8.6363,Trading Economics
Official,Ethiopia,,ETB,30/06/2004,8.6363,Trading Economics
Official,Ethiopia,,ETB,01/07/2004,8.6363,Trading Economics
Official,Ethiopia,,ETB,02/07/2004,8.6363,Trading Economics
Official,Ethiopia,,ETB,05/07/2004,8.6371,Trading Economics
Official,Ethiopia,,ETB,06/07/2004,8.6371,Trading Economics
Official,Ethiopia,,ETB,07/07/2004,8.6371,Trading Economics
Official,Ethiopia,,ETB,08/07/2004,8.35,Trading Economics
Official,Ethiopia,,ETB,09/07/2004,8.35,Trading Economics
Official,Ethiopia,,ETB,12/07/2004,8.6376,Trading Economics
Official,Ethiopia,,ETB,13/07/2004,8.6376,Trading Economics
Official,Ethiopia,,ETB,14/07/2004,8.6376,Trading Economics
Official,Ethiopia,,ETB,15/07/2004,8.6376,Trading Economics
Official,Ethiopia,,ETB,16/07/2004,8.6376,Trading Economics
Official,Ethiopia,,ETB,19/07/2004,8.6383,Trading Economics
Official,Ethiopia,,ETB,20/07/2004,8.6383,Trading Economics
Official,Ethiopia,,ETB,21/07/2004,8.6383,Trading Economics
Official,Ethiopia,,ETB,22/07/2004,8.6383,Trading Economics
Official,Ethiopia,,ETB,23/07/2004,8.6383,Trading Economics
Official,Ethiopia,,ETB,26/07/2004,8.6389,Trading Economics
Official,Ethiopia,,ETB,27/07/2004,8.6389,Trading Economics
Official,Ethiopia,,ETB,28/07/2004,8.6389,Trading Economics
Official,Ethiopia,,ETB,29/07/2004,8.6389,Trading Economics
Official,Ethiopia,,ETB,30/07/2004,8.6389,Trading Economics
Official,Ethiopia,,ETB,02/08/2004,8.6396,Trading Economics
Official,Ethiopia,,ETB,03/08/2004,8.3,Trading Economics
Official,Ethiopia,,ETB,04/08/2004,8.3,Trading Economics
Official,Ethiopia,,ETB,05/08/2004,8.45,Trading Economics
Official,Ethiopia,,ETB,06/08/2004,8.45,Trading Economics
Official,Ethiopia,,ETB,09/08/2004,8.4,Trading Economics
Official,Ethiopia,,ETB,10/08/2004,8.4,Trading Economics
Official,Ethiopia,,ETB,11/08/2004,8.4,Trading Economics
Official,Ethiopia,,ETB,12/08/2004,8.4,Trading Economics
Official,Ethiopia,,ETB,13/08/2004,8.4,Trading Economics
Official,Ethiopia,,ETB,16/08/2004,8.6407,Trading Economics
Official,Ethiopia,,ETB,17/08/2004,8.6407,Trading Economics
Official,Ethiopia,,ETB,18/08/2004,8.6407,Trading Economics
Official,Ethiopia,,ETB,19/08/2004,8.4,Trading Economics
Official,Ethiopia,,ETB,20/08/2004,8.4,Trading Economics
Official,Ethiopia,,ETB,23/08/2004,8.6413,Trading Economics
Official,Ethiopia,,ETB,24/08/2004,8.45,Trading Economics
Official,Ethiopia,,ETB,25/08/2004,8.45,Trading Economics
Official,Ethiopia,,ETB,26/08/2004,8.45,Trading Economics
Official,Ethiopia,,ETB,27/08/2004,8.45,Trading Economics
Official,Ethiopia,,ETB,30/08/2004,8.6418,Trading Economics
Official,Ethiopia,,ETB,31/08/2004,8.45,Trading Economics
Official,Ethiopia,,ETB,01/09/2004,8.45,Trading Economics
Official,Ethiopia,,ETB,02/09/2004,8.45,Trading Economics
Official,Ethiopia,,ETB,03/09/2004,8.45,Trading Economics
Official,Ethiopia,,ETB,06/09/2004,8.6424,Trading Economics
Official,Ethiopia,,ETB,07/09/2004,8.6424,Trading Economics
Official,Ethiopia,,ETB,08/09/2004,8.6424,Trading Economics
Official,Ethiopia,,ETB,09/09/2004,8.6424,Trading Economics
Official,Ethiopia,,ETB,10/09/2004,8.6424,Trading Economics
Official,Ethiopia,,ETB,13/09/2004,8.6429,Trading Economics
Official,Ethiopia,,ETB,14/09/2004,8.6429,Trading Economics
Official,Ethiopia,,ETB,15/09/2004,8.6429,Trading Economics
Official,Ethiopia,,ETB,16/09/2004,8.4,Trading Economics
Official,Ethiopia,,ETB,17/09/2004,8.4,Trading Economics
Official,Ethiopia,,ETB,20/09/2004,8.6435,Trading Economics
Official,Ethiopia,,ETB,21/09/2004,8.6435,Trading Economics
Official,Ethiopia,,ETB,22/09/2004,8.4,Trading Economics
Official,Ethiopia,,ETB,23/09/2004,8.4,Trading Economics
Official,Ethiopia,,ETB,24/09/2004,8.4,Trading Economics
Official,Ethiopia,,ETB,27/09/2004,8.4,Trading Economics
Official,Ethiopia,,ETB,28/09/2004,8.4,Trading Economics
Official,Ethiopia,,ETB,29/09/2004,8.4,Trading Economics
Official,Ethiopia,,ETB,30/09/2004,8.4,Trading Economics
Official,Ethiopia,,ETB,01/10/2004,8.4,Trading Economics
Official,Ethiopia,,ETB,04/10/2004,8.6447,Trading Economics
Official,Ethiopia,,ETB,05/10/2004,8.6447,Trading Economics
Official,Ethiopia,,ETB,06/10/2004,8.4,Trading Economics
Official,Ethiopia,,ETB,07/10/2004,8.4,Trading Economics
Official,Ethiopia,,ETB,08/10/2004,8.4,Trading Economics
Official,Ethiopia,,ETB,11/10/2004,8.4,Trading Economics
Official,Ethiopia,,ETB,12/10/2004,8.6453,Trading Economics
Official,Ethiopia,,ETB,13/10/2004,8.4,Trading Economics
Official,Ethiopia,,ETB,14/10/2004,8.4,Trading Economics
Official,Ethiopia,,ETB,15/10/2004,8.4,Trading Economics
Official,Ethiopia,,ETB,18/10/2004,8.6458,Trading Economics
Official,Ethiopia,,ETB,19/10/2004,8.6458,Trading Economics
Official,Ethiopia,,ETB,20/10/2004,8.6458,Trading Economics
Official,Ethiopia,,ETB,21/10/2004,8.6458,Trading Economics
Official,Ethiopia,,ETB,22/10/2004,8.4,Trading Economics
Official,Ethiopia,,ETB,25/10/2004,8.6464,Trading Economics
Official,Ethiopia,,ETB,26/10/2004,8.6464,Trading Economics
Official,Ethiopia,,ETB,27/10/2004,8.6464,Trading Economics
Official,Ethiopia,,ETB,28/10/2004,8.6464,Trading Economics
Official,Ethiopia,,ETB,29/10/2004,8.6464,Trading Economics
Official,Ethiopia,,ETB,01/11/2004,8.6469,Trading Economics
Official,Ethiopia,,ETB,02/11/2004,8.4,Trading Economics
Official,Ethiopia,,ETB,03/11/2004,8.4,Trading Economics
Official,Ethiopia,,ETB,04/11/2004,8.4,Trading Economics
Official,Ethiopia,,ETB,05/11/2004,8.4,Trading Economics
Official,Ethiopia,,ETB,08/11/2004,8.4,Trading Economics
Official,Ethiopia,,ETB,09/11/2004,8.4,Trading Economics
Official,Ethiopia,,ETB,10/11/2004,8.4,Trading Economics
Official,Ethiopia,,ETB,11/11/2004,8.4,Trading Economics
Official,Ethiopia,,ETB,12/11/2004,8.4,Trading Economics
Official,Ethiopia,,ETB,15/11/2004,8.4,Trading Economics
Official,Ethiopia,,ETB,16/11/2004,8.6481,Trading Economics
Official,Ethiopia,,ETB,17/11/2004,8.6481,Trading Economics
Official,Ethiopia,,ETB,18/11/2004,8.6481,Trading Economics
Official,Ethiopia,,ETB,19/11/2004,8.6481,Trading Economics
Official,Ethiopia,,ETB,22/11/2004,8.6486,Trading Economics
Official,Ethiopia,,ETB,23/11/2004,8.6486,Trading Economics
Official,Ethiopia,,ETB,24/11/2004,8.6486,Trading Economics
Official,Ethiopia,,ETB,25/11/2004,8.6486,Trading Economics
Official,Ethiopia,,ETB,26/11/2004,8.6486,Trading Economics
Official,Ethiopia,,ETB,29/11/2004,8.6493,Trading Economics
Official,Ethiopia,,ETB,30/11/2004,8.6493,Trading Economics
Official,Ethiopia,,ETB,01/12/2004,8.6493,Trading Economics
Official,Ethiopia,,ETB,02/12/2004,8.6493,Trading Economics
Official,Ethiopia,,ETB,03/12/2004,8.6493,Trading Economics
Official,Ethiopia,,ETB,06/12/2004,8.6498,Trading Economics
Official,Ethiopia,,ETB,07/12/2004,8.6498,Trading Economics
Official,Ethiopia,,ETB,08/12/2004,8.6498,Trading Economics
Official,Ethiopia,,ETB,09/12/2004,8.6498,Trading Economics
Official,Ethiopia,,ETB,10/12/2004,8.6498,Trading Economics
Official,Ethiopia,,ETB,13/12/2004,8.6498,Trading Economics
Official,Ethiopia,,ETB,14/12/2004,8.6504,Trading Economics
Official,Ethiopia,,ETB,15/12/2004,8.6504,Trading Economics
Official,Ethiopia,,ETB,16/12/2004,8.6504,Trading Economics
Official,Ethiopia,,ETB,17/12/2004,8.4,Trading Economics
Official,Ethiopia,,ETB,20/12/2004,8.6509,Trading Economics
Official,Ethiopia,,ETB,21/12/2004,8.6509,Trading Economics
Official,Ethiopia,,ETB,22/12/2004,8.6509,Trading Economics
Official,Ethiopia,,ETB,23/12/2004,8.6509,Trading Economics
Official,Ethiopia,,ETB,24/12/2004,8.6509,Trading Economics
Official,Ethiopia,,ETB,27/12/2004,8.6509,Trading Economics
Official,Ethiopia,,ETB,28/12/2004,8.6509,Trading Economics
Official,Ethiopia,,ETB,29/12/2004,8.4,Trading Economics
Official,Ethiopia,,ETB,30/12/2004,8.4,Trading Economics
Official,Ethiopia,,ETB,31/12/2004,8.4,Trading Economics
Official,Ethiopia,,ETB,03/01/2005,8.4,Trading Economics
Official,Ethiopia,,ETB,04/01/2005,8.4,Trading Economics
Official,Ethiopia,,ETB,05/01/2005,8.4,Trading Economics
Official,Ethiopia,,ETB,06/01/2005,8.4,Trading Economics
Official,Ethiopia,,ETB,07/01/2005,8.4,Trading Economics
Official,Ethiopia,,ETB,10/01/2005,8.6525,Trading Economics
Official,Ethiopia,,ETB,11/01/2005,8.6525,Trading Economics
Official,Ethiopia,,ETB,12/01/2005,8.6525,Trading Economics
Official,Ethiopia,,ETB,13/01/2005,8.6525,Trading Economics
Official,Ethiopia,,ETB,14/01/2005,8.6525,Trading Economics
Official,Ethiopia,,ETB,17/01/2005,8.6531,Trading Economics
Official,Ethiopia,,ETB,18/01/2005,8.6531,Trading Economics
Official,Ethiopia,,ETB,19/01/2005,8.6531,Trading Economics
Official,Ethiopia,,ETB,20/01/2005,8.6531,Trading Economics
Official,Ethiopia,,ETB,21/01/2005,8.6531,Trading Economics
Official,Ethiopia,,ETB,24/01/2005,8.6531,Trading Economics
Official,Ethiopia,,ETB,25/01/2005,8.6531,Trading Economics
Official,Ethiopia,,ETB,26/01/2005,8.6531,Trading Economics
Official,Ethiopia,,ETB,27/01/2005,8.6531,Trading Economics
Official,Ethiopia,,ETB,28/01/2005,8.6531,Trading Economics
Official,Ethiopia,,ETB,31/01/2005,8.6539,Trading Economics
Official,Ethiopia,,ETB,01/02/2005,8.6539,Trading Economics
Official,Ethiopia,,ETB,02/02/2005,8.6539,Trading Economics
Official,Ethiopia,,ETB,03/02/2005,8.6539,Trading Economics
Official,Ethiopia,,ETB,04/02/2005,8.6539,Trading Economics
Official,Ethiopia,,ETB,07/02/2005,8.6545,Trading Economics
Official,Ethiopia,,ETB,08/02/2005,8.6545,Trading Economics
Official,Ethiopia,,ETB,09/02/2005,8.6545,Trading Economics
Official,Ethiopia,,ETB,10/02/2005,8.6545,Trading Economics
Official,Ethiopia,,ETB,11/02/2005,8.6545,Trading Economics
Official,Ethiopia,,ETB,14/02/2005,8.6551,Trading Economics
Official,Ethiopia,,ETB,15/02/2005,8.6551,Trading Economics
Official,Ethiopia,,ETB,16/02/2005,8.6551,Trading Economics
Official,Ethiopia,,ETB,17/02/2005,8.6551,Trading Economics
Official,Ethiopia,,ETB,18/02/2005,8.6551,Trading Economics
Official,Ethiopia,,ETB,21/02/2005,8.6557,Trading Economics
Official,Ethiopia,,ETB,22/02/2005,8.6557,Trading Economics
Official,Ethiopia,,ETB,23/02/2005,8.6557,Trading Economics
Official,Ethiopia,,ETB,24/02/2005,8.6557,Trading Economics
Official,Ethiopia,,ETB,25/02/2005,8.5,Trading Economics
Official,Ethiopia,,ETB,28/02/2005,8.6564,Trading Economics
Official,Ethiopia,,ETB,01/03/2005,8.6564,Trading Economics
